Tegund launa;Launatafla;Dagsetning;Upphæð;Í gildi
Mánaðarlaun;653-130-1 (Kjölur, BSRB og SÍS);01.04.2005;145.142;Y
Mánaðarlaun;653-130-2 (Kjölur, BSRB og SÍS);01.04.2005;150.512;Y
Mánaðarlaun;653-130-3 (Kjölur, BSRB og SÍS);01.04.2005;156.081;Y
Mánaðarlaun;653-130-4 (Kjölur, BSRB og SÍS);01.04.2005;161.856;Y
Mánaðarlaun;653-130-5 (Kjölur, BSRB og SÍS);01.04.2005;167.845;Y
Mánaðarlaun;653-131-1 (Kjölur, BSRB og SÍS);01.04.2005;147.319;Y
Mánaðarlaun;653-131-2 (Kjölur, BSRB og SÍS);01.04.2005;152.770;Y
Mánaðarlaun;653-131-3 (Kjölur, BSRB og SÍS);01.04.2005;158.422;Y
Mánaðarlaun;653-131-4 (Kjölur, BSRB og SÍS);01.04.2005;164.284;Y
Mánaðarlaun;653-131-5 (Kjölur, BSRB og SÍS);01.04.2005;170.362;Y
Mánaðarlaun;653-132-1 (Kjölur, BSRB og SÍS);01.04.2005;149.529;Y
Mánaðarlaun;653-132-2 (Kjölur, BSRB og SÍS);01.04.2005;155.061;Y
Mánaðarlaun;653-132-3 (Kjölur, BSRB og SÍS);01.04.2005;160.798;Y
Mánaðarlaun;653-132-4 (Kjölur, BSRB og SÍS);01.04.2005;166.748;Y
Mánaðarlaun;653-132-5 (Kjölur, BSRB og SÍS);01.04.2005;172.918;Y
Mánaðarlaun;653-133-1 (Kjölur, BSRB og SÍS);01.04.2005;151.772;Y
Mánaðarlaun;653-133-2 (Kjölur, BSRB og SÍS);01.04.2005;157.387;Y
Mánaðarlaun;653-133-3 (Kjölur, BSRB og SÍS);01.04.2005;163.210;Y
Mánaðarlaun;653-133-4 (Kjölur, BSRB og SÍS);01.04.2005;169.249;Y
Mánaðarlaun;653-133-5 (Kjölur, BSRB og SÍS);01.04.2005;175.511;Y
Mánaðarlaun;653-134-1 (Kjölur, BSRB og SÍS);01.04.2005;154.048;Y
Mánaðarlaun;653-134-2 (Kjölur, BSRB og SÍS);01.04.2005;159.748;Y
Mánaðarlaun;653-134-3 (Kjölur, BSRB og SÍS);01.04.2005;165.659;Y
Mánaðarlaun;653-134-4 (Kjölur, BSRB og SÍS);01.04.2005;171.788;Y
Mánaðarlaun;653-134-5 (Kjölur, BSRB og SÍS);01.04.2005;178.144;Y
Mánaðarlaun;653-135-1 (Kjölur, BSRB og SÍS);01.04.2005;156.359;Y
Mánaðarlaun;653-135-2 (Kjölur, BSRB og SÍS);01.04.2005;162.144;Y
Mánaðarlaun;653-135-3 (Kjölur, BSRB og SÍS);01.04.2005;168.143;Y
Mánaðarlaun;653-135-4 (Kjölur, BSRB og SÍS);01.04.2005;174.365;Y
Mánaðarlaun;653-135-5 (Kjölur, BSRB og SÍS);01.04.2005;180.816;Y
Mánaðarlaun;653-136-1 (Kjölur, BSRB og SÍS);01.04.2005;158.704;Y
Mánaðarlaun;653-136-2 (Kjölur, BSRB og SÍS);01.04.2005;164.576;Y
Mánaðarlaun;653-136-3 (Kjölur, BSRB og SÍS);01.04.2005;170.666;Y
Mánaðarlaun;653-136-4 (Kjölur, BSRB og SÍS);01.04.2005;176.980;Y
Mánaðarlaun;653-136-5 (Kjölur, BSRB og SÍS);01.04.2005;183.529;Y
Mánaðarlaun;653-137-1 (Kjölur, BSRB og SÍS);01.04.2005;161.085;Y
Mánaðarlaun;653-137-2 (Kjölur, BSRB og SÍS);01.04.2005;167.045;Y
Mánaðarlaun;653-137-3 (Kjölur, BSRB og SÍS);01.04.2005;173.226;Y
Mánaðarlaun;653-137-4 (Kjölur, BSRB og SÍS);01.04.2005;179.635;Y
Mánaðarlaun;653-137-5 (Kjölur, BSRB og SÍS);01.04.2005;186.281;Y
Mánaðarlaun;653-138-1 (Kjölur, BSRB og SÍS);01.04.2005;163.501;Y
Mánaðarlaun;653-138-2 (Kjölur, BSRB og SÍS);01.04.2005;169.551;Y
Mánaðarlaun;653-138-3 (Kjölur, BSRB og SÍS);01.04.2005;175.824;Y
Mánaðarlaun;653-138-4 (Kjölur, BSRB og SÍS);01.04.2005;182.329;Y
Mánaðarlaun;653-138-5 (Kjölur, BSRB og SÍS);01.04.2005;189.076;Y
Mánaðarlaun;653-139-1 (Kjölur, BSRB og SÍS);01.04.2005;165.954;Y
Mánaðarlaun;653-139-2 (Kjölur, BSRB og SÍS);01.04.2005;172.094;Y
Mánaðarlaun;653-139-3 (Kjölur, BSRB og SÍS);01.04.2005;178.461;Y
Mánaðarlaun;653-139-4 (Kjölur, BSRB og SÍS);01.04.2005;185.064;Y
Mánaðarlaun;653-139-5 (Kjölur, BSRB og SÍS);01.04.2005;191.912;Y
Mánaðarlaun;653-140-1 (Kjölur, BSRB og SÍS);01.04.2005;168.443;Y
Mánaðarlaun;653-140-2 (Kjölur, BSRB og SÍS);01.04.2005;174.675;Y
Mánaðarlaun;653-140-3 (Kjölur, BSRB og SÍS);01.04.2005;181.138;Y
Mánaðarlaun;653-140-4 (Kjölur, BSRB og SÍS);01.04.2005;187.840;Y
Mánaðarlaun;653-140-5 (Kjölur, BSRB og SÍS);01.04.2005;194.790;Y
Mánaðarlaun;653-141-1 (Kjölur, BSRB og SÍS);01.04.2005;170.970;Y
Mánaðarlaun;653-141-2 (Kjölur, BSRB og SÍS);01.04.2005;177.295;Y
Mánaðarlaun;653-141-3 (Kjölur, BSRB og SÍS);01.04.2005;183.855;Y
Mánaðarlaun;653-141-4 (Kjölur, BSRB og SÍS);01.04.2005;190.658;Y
Mánaðarlaun;653-141-5 (Kjölur, BSRB og SÍS);01.04.2005;197.712;Y
Mánaðarlaun;653-142-1 (Kjölur, BSRB og SÍS);01.04.2005;173.534;Y
Mánaðarlaun;653-142-2 (Kjölur, BSRB og SÍS);01.04.2005;179.955;Y
Mánaðarlaun;653-142-3 (Kjölur, BSRB og SÍS);01.04.2005;186.613;Y
Mánaðarlaun;653-142-4 (Kjölur, BSRB og SÍS);01.04.2005;193.518;Y
Mánaðarlaun;653-142-5 (Kjölur, BSRB og SÍS);01.04.2005;200.678;Y
Mánaðarlaun;653-144-1 (Kjölur, BSRB og SÍS);01.04.2005;178.779;Y
Mánaðarlaun;653-144-2 (Kjölur, BSRB og SÍS);01.04.2005;185.394;Y
Mánaðarlaun;653-144-3 (Kjölur, BSRB og SÍS);01.04.2005;192.254;Y
Mánaðarlaun;653-144-4 (Kjölur, BSRB og SÍS);01.04.2005;199.367;Y
Mánaðarlaun;653-144-5 (Kjölur, BSRB og SÍS);01.04.2005;206.744;Y
Mánaðarlaun;653-145-1 (Kjölur, BSRB og SÍS);01.04.2005;181.461;Y
Mánaðarlaun;653-145-2 (Kjölur, BSRB og SÍS);01.04.2005;188.175;Y
Mánaðarlaun;653-145-3 (Kjölur, BSRB og SÍS);01.04.2005;195.137;Y
Mánaðarlaun;653-145-4 (Kjölur, BSRB og SÍS);01.04.2005;202.357;Y
Mánaðarlaun;653-145-5 (Kjölur, BSRB og SÍS);01.04.2005;209.845;Y
Mánaðarlaun;653-146-1 (Kjölur, BSRB og SÍS);01.04.2005;184.183;Y
Mánaðarlaun;653-146-2 (Kjölur, BSRB og SÍS);01.04.2005;190.998;Y
Mánaðarlaun;653-146-3 (Kjölur, BSRB og SÍS);01.04.2005;198.064;Y
Mánaðarlaun;653-146-4 (Kjölur, BSRB og SÍS);01.04.2005;205.393;Y
Mánaðarlaun;653-146-5 (Kjölur, BSRB og SÍS);01.04.2005;212.992;Y
Mánaðarlaun;653-148-1 (Kjölur, BSRB og SÍS);01.04.2005;189.750;Y
Mánaðarlaun;653-148-2 (Kjölur, BSRB og SÍS);01.04.2005;196.770;Y
Mánaðarlaun;653-148-3 (Kjölur, BSRB og SÍS);01.04.2005;204.051;Y
Mánaðarlaun;653-148-4 (Kjölur, BSRB og SÍS);01.04.2005;211.601;Y
Mánaðarlaun;653-148-5 (Kjölur, BSRB og SÍS);01.04.2005;219.430;Y
Mánaðarlaun;653-149-1 (Kjölur, BSRB og SÍS);01.04.2005;192.596;Y
Mánaðarlaun;653-149-2 (Kjölur, BSRB og SÍS);01.04.2005;199.722;Y
Mánaðarlaun;653-149-3 (Kjölur, BSRB og SÍS);01.04.2005;207.112;Y
Mánaðarlaun;653-149-4 (Kjölur, BSRB og SÍS);01.04.2005;214.775;Y
Mánaðarlaun;653-149-5 (Kjölur, BSRB og SÍS);01.04.2005;222.721;Y
Mánaðarlaun;653-150-1 (Kjölur, BSRB og SÍS);01.04.2005;195.485;Y
Mánaðarlaun;653-150-2 (Kjölur, BSRB og SÍS);01.04.2005;202.718;Y
Mánaðarlaun;653-150-3 (Kjölur, BSRB og SÍS);01.04.2005;210.218;Y
Mánaðarlaun;653-150-4 (Kjölur, BSRB og SÍS);01.04.2005;217.996;Y
Mánaðarlaun;653-150-5 (Kjölur, BSRB og SÍS);01.04.2005;226.062;Y
Mánaðarlaun;653-151-1 (Kjölur, BSRB og SÍS);01.04.2005;198.417;Y
Mánaðarlaun;653-151-2 (Kjölur, BSRB og SÍS);01.04.2005;205.759;Y
Mánaðarlaun;653-151-3 (Kjölur, BSRB og SÍS);01.04.2005;213.372;Y
Mánaðarlaun;653-151-4 (Kjölur, BSRB og SÍS);01.04.2005;221.266;Y
Mánaðarlaun;653-151-5 (Kjölur, BSRB og SÍS);01.04.2005;229.453;Y
Mánaðarlaun;653-153-1 (Kjölur, BSRB og SÍS);01.04.2005;204.414;Y
Mánaðarlaun;653-153-2 (Kjölur, BSRB og SÍS);01.04.2005;211.978;Y
Mánaðarlaun;653-153-3 (Kjölur, BSRB og SÍS);01.04.2005;219.821;Y
Mánaðarlaun;653-153-4 (Kjölur, BSRB og SÍS);01.04.2005;227.954;Y
Mánaðarlaun;653-153-5 (Kjölur, BSRB og SÍS);01.04.2005;236.388;Y
Mánaðarlaun;653-154-1 (Kjölur, BSRB og SÍS);01.04.2005;207.480;Y
Mánaðarlaun;653-154-2 (Kjölur, BSRB og SÍS);01.04.2005;215.157;Y
Mánaðarlaun;653-154-3 (Kjölur, BSRB og SÍS);01.04.2005;223.118;Y
Mánaðarlaun;653-154-4 (Kjölur, BSRB og SÍS);01.04.2005;231.373;Y
Mánaðarlaun;653-154-5 (Kjölur, BSRB og SÍS);01.04.2005;239.934;Y
Mánaðarlaun;653-155-1 (Kjölur, BSRB og SÍS);01.04.2005;210.593;Y
Mánaðarlaun;653-155-2 (Kjölur, BSRB og SÍS);01.04.2005;218.385;Y
Mánaðarlaun;653-155-3 (Kjölur, BSRB og SÍS);01.04.2005;226.465;Y
Mánaðarlaun;653-155-4 (Kjölur, BSRB og SÍS);01.04.2005;234.844;Y
Mánaðarlaun;653-155-5 (Kjölur, BSRB og SÍS);01.04.2005;243.533;Y
Mánaðarlaun;653-159-1 (Kjölur, BSRB og SÍS);01.04.2005;223.515;Y
Mánaðarlaun;653-159-2 (Kjölur, BSRB og SÍS);01.04.2005;231.785;Y
Mánaðarlaun;653-159-3 (Kjölur, BSRB og SÍS);01.04.2005;240.362;Y
Mánaðarlaun;653-159-4 (Kjölur, BSRB og SÍS);01.04.2005;249.255;Y
Mánaðarlaun;653-159-5 (Kjölur, BSRB og SÍS);01.04.2005;258.477;Y
Mánaðarlaun;653-160-1 (Kjölur, BSRB og SÍS);01.04.2005;226.868;Y
Mánaðarlaun;653-160-2 (Kjölur, BSRB og SÍS);01.04.2005;235.262;Y
Mánaðarlaun;653-160-3 (Kjölur, BSRB og SÍS);01.04.2005;243.967;Y
Mánaðarlaun;653-160-4 (Kjölur, BSRB og SÍS);01.04.2005;252.994;Y
Mánaðarlaun;653-160-5 (Kjölur, BSRB og SÍS);01.04.2005;262.355;Y
Mánaðarlaun;653-162-1 (Kjölur, BSRB og SÍS);01.04.2005;233.725;Y
Mánaðarlaun;653-162-2 (Kjölur, BSRB og SÍS);01.04.2005;242.373;Y
Mánaðarlaun;653-162-3 (Kjölur, BSRB og SÍS);01.04.2005;251.341;Y
Mánaðarlaun;653-162-4 (Kjölur, BSRB og SÍS);01.04.2005;260.640;Y
Mánaðarlaun;653-162-5 (Kjölur, BSRB og SÍS);01.04.2005;270.284;Y
Mánaðarlaun;653-167-1 (Kjölur, BSRB og SÍS);01.04.2005;251.788;Y
Mánaðarlaun;653-167-2 (Kjölur, BSRB og SÍS);01.04.2005;261.105;Y
Mánaðarlaun;653-167-3 (Kjölur, BSRB og SÍS);01.04.2005;270.766;Y
Mánaðarlaun;653-167-4 (Kjölur, BSRB og SÍS);01.04.2005;280.784;Y
Mánaðarlaun;653-167-5 (Kjölur, BSRB og SÍS);01.04.2005;291.173;Y
Mánaðarlaun;653-172-1 (Kjölur, BSRB og SÍS);01.04.2005;271.248;Y
Mánaðarlaun;653-172-2 (Kjölur, BSRB og SÍS);01.04.2005;281.284;Y
Mánaðarlaun;653-172-3 (Kjölur, BSRB og SÍS);01.04.2005;291.691;Y
Mánaðarlaun;653-172-4 (Kjölur, BSRB og SÍS);01.04.2005;302.484;Y
Mánaðarlaun;653-172-5 (Kjölur, BSRB og SÍS);01.04.2005;313.676;Y
Mánaðarlaun;653-115-1 (Kjölur, BSRB og SÍS);01.01.2005;103.307;Y
Mánaðarlaun;653-115-2 (Kjölur, BSRB og SÍS);01.01.2005;107.128;Y
Mánaðarlaun;653-115-3 (Kjölur, BSRB og SÍS);01.01.2005;111.093;Y
Mánaðarlaun;653-115-4 (Kjölur, BSRB og SÍS);01.01.2005;115.203;Y
Mánaðarlaun;653-115-5 (Kjölur, BSRB og SÍS);01.01.2005;119.466;Y
Mánaðarlaun;653-115-6 (Kjölur, BSRB og SÍS);01.01.2005;123.886;Y
Mánaðarlaun;653-115-7 (Kjölur, BSRB og SÍS);01.01.2005;128.470;Y
Mánaðarlaun;653-116-1 (Kjölur, BSRB og SÍS);01.01.2005;104.856;Y
Mánaðarlaun;653-116-2 (Kjölur, BSRB og SÍS);01.01.2005;108.736;Y
Mánaðarlaun;653-116-3 (Kjölur, BSRB og SÍS);01.01.2005;112.758;Y
Mánaðarlaun;653-116-4 (Kjölur, BSRB og SÍS);01.01.2005;116.931;Y
Mánaðarlaun;653-116-5 (Kjölur, BSRB og SÍS);01.01.2005;121.257;Y
Mánaðarlaun;653-116-6 (Kjölur, BSRB og SÍS);01.01.2005;125.743;Y
Mánaðarlaun;653-116-7 (Kjölur, BSRB og SÍS);01.01.2005;130.396;Y
Mánaðarlaun;653-117-1 (Kjölur, BSRB og SÍS);01.01.2005;106.429;Y
Mánaðarlaun;653-117-2 (Kjölur, BSRB og SÍS);01.01.2005;110.366;Y
Mánaðarlaun;653-117-3 (Kjölur, BSRB og SÍS);01.01.2005;114.450;Y
Mánaðarlaun;653-117-4 (Kjölur, BSRB og SÍS);01.01.2005;118.685;Y
Mánaðarlaun;653-117-5 (Kjölur, BSRB og SÍS);01.01.2005;123.076;Y
Mánaðarlaun;653-117-6 (Kjölur, BSRB og SÍS);01.01.2005;127.630;Y
Mánaðarlaun;653-117-7 (Kjölur, BSRB og SÍS);01.01.2005;132.352;Y
Mánaðarlaun;653-118-1 (Kjölur, BSRB og SÍS);01.01.2005;108.025;Y
Mánaðarlaun;653-118-2 (Kjölur, BSRB og SÍS);01.01.2005;112.023;Y
Mánaðarlaun;653-118-3 (Kjölur, BSRB og SÍS);01.01.2005;116.167;Y
Mánaðarlaun;653-118-4 (Kjölur, BSRB og SÍS);01.01.2005;120.465;Y
Mánaðarlaun;653-118-5 (Kjölur, BSRB og SÍS);01.01.2005;124.922;Y
Mánaðarlaun;653-118-6 (Kjölur, BSRB og SÍS);01.01.2005;129.544;Y
Mánaðarlaun;653-118-7 (Kjölur, BSRB og SÍS);01.01.2005;134.337;Y
Mánaðarlaun;653-119-1 (Kjölur, BSRB og SÍS);01.01.2005;109.645;Y
Mánaðarlaun;653-119-2 (Kjölur, BSRB og SÍS);01.01.2005;113.702;Y
Mánaðarlaun;653-119-3 (Kjölur, BSRB og SÍS);01.01.2005;117.910;Y
Mánaðarlaun;653-119-4 (Kjölur, BSRB og SÍS);01.01.2005;122.272;Y
Mánaðarlaun;653-119-5 (Kjölur, BSRB og SÍS);01.01.2005;126.796;Y
Mánaðarlaun;653-119-6 (Kjölur, BSRB og SÍS);01.01.2005;131.487;Y
Mánaðarlaun;653-119-7 (Kjölur, BSRB og SÍS);01.01.2005;136.352;Y
Mánaðarlaun;653-120-1 (Kjölur, BSRB og SÍS);01.01.2005;111.290;Y
Mánaðarlaun;653-120-2 (Kjölur, BSRB og SÍS);01.01.2005;115.408;Y
Mánaðarlaun;653-120-3 (Kjölur, BSRB og SÍS);01.01.2005;119.678;Y
Mánaðarlaun;653-120-4 (Kjölur, BSRB og SÍS);01.01.2005;124.106;Y
Mánaðarlaun;653-120-5 (Kjölur, BSRB og SÍS);01.01.2005;128.698;Y
Mánaðarlaun;653-120-6 (Kjölur, BSRB og SÍS);01.01.2005;133.459;Y
Mánaðarlaun;653-120-7 (Kjölur, BSRB og SÍS);01.01.2005;138.398;Y
Mánaðarlaun;653-121-1 (Kjölur, BSRB og SÍS);01.01.2005;112.959;Y
Mánaðarlaun;653-121-2 (Kjölur, BSRB og SÍS);01.01.2005;117.139;Y
Mánaðarlaun;653-121-3 (Kjölur, BSRB og SÍS);01.01.2005;121.473;Y
Mánaðarlaun;653-121-4 (Kjölur, BSRB og SÍS);01.01.2005;125.968;Y
Mánaðarlaun;653-121-5 (Kjölur, BSRB og SÍS);01.01.2005;130.628;Y
Mánaðarlaun;653-121-6 (Kjölur, BSRB og SÍS);01.01.2005;135.462;Y
Mánaðarlaun;653-121-7 (Kjölur, BSRB og SÍS);01.01.2005;140.474;Y
Mánaðarlaun;653-122-1 (Kjölur, BSRB og SÍS);01.01.2005;114.653;Y
Mánaðarlaun;653-122-2 (Kjölur, BSRB og SÍS);01.01.2005;118.896;Y
Mánaðarlaun;653-122-3 (Kjölur, BSRB og SÍS);01.01.2005;123.295;Y
Mánaðarlaun;653-122-4 (Kjölur, BSRB og SÍS);01.01.2005;127.858;Y
Mánaðarlaun;653-122-5 (Kjölur, BSRB og SÍS);01.01.2005;132.587;Y
Mánaðarlaun;653-122-6 (Kjölur, BSRB og SÍS);01.01.2005;137.494;Y
Mánaðarlaun;653-122-7 (Kjölur, BSRB og SÍS);01.01.2005;142.581;Y
Mánaðarlaun;653-123-1 (Kjölur, BSRB og SÍS);01.01.2005;116.374;Y
Mánaðarlaun;653-123-2 (Kjölur, BSRB og SÍS);01.01.2005;120.679;Y
Mánaðarlaun;653-123-3 (Kjölur, BSRB og SÍS);01.01.2005;125.144;Y
Mánaðarlaun;653-123-4 (Kjölur, BSRB og SÍS);01.01.2005;129.775;Y
Mánaðarlaun;653-123-5 (Kjölur, BSRB og SÍS);01.01.2005;134.577;Y
Mánaðarlaun;653-123-6 (Kjölur, BSRB og SÍS);01.01.2005;139.556;Y
Mánaðarlaun;653-123-7 (Kjölur, BSRB og SÍS);01.01.2005;144.720;Y
Mánaðarlaun;653-124-1 (Kjölur, BSRB og SÍS);01.01.2005;118.120;Y
Mánaðarlaun;653-124-2 (Kjölur, BSRB og SÍS);01.01.2005;122.490;Y
Mánaðarlaun;653-124-3 (Kjölur, BSRB og SÍS);01.01.2005;127.022;Y
Mánaðarlaun;653-124-4 (Kjölur, BSRB og SÍS);01.01.2005;131.722;Y
Mánaðarlaun;653-124-5 (Kjölur, BSRB og SÍS);01.01.2005;136.596;Y
Mánaðarlaun;653-124-6 (Kjölur, BSRB og SÍS);01.01.2005;141.649;Y
Mánaðarlaun;653-124-7 (Kjölur, BSRB og SÍS);01.01.2005;146.891;Y
Mánaðarlaun;653-125-1 (Kjölur, BSRB og SÍS);01.01.2005;119.891;Y
Mánaðarlaun;653-125-2 (Kjölur, BSRB og SÍS);01.01.2005;124.327;Y
Mánaðarlaun;653-125-3 (Kjölur, BSRB og SÍS);01.01.2005;128.927;Y
Mánaðarlaun;653-125-4 (Kjölur, BSRB og SÍS);01.01.2005;133.698;Y
Mánaðarlaun;653-125-5 (Kjölur, BSRB og SÍS);01.01.2005;138.644;Y
Mánaðarlaun;653-125-6 (Kjölur, BSRB og SÍS);01.01.2005;143.774;Y
Mánaðarlaun;653-125-7 (Kjölur, BSRB og SÍS);01.01.2005;149.093;Y
Mánaðarlaun;653-126-1 (Kjölur, BSRB og SÍS);01.01.2005;121.689;Y
Mánaðarlaun;653-126-2 (Kjölur, BSRB og SÍS);01.01.2005;126.192;Y
Mánaðarlaun;653-126-3 (Kjölur, BSRB og SÍS);01.01.2005;130.861;Y
Mánaðarlaun;653-126-4 (Kjölur, BSRB og SÍS);01.01.2005;135.702;Y
Mánaðarlaun;653-126-5 (Kjölur, BSRB og SÍS);01.01.2005;140.724;Y
Mánaðarlaun;653-126-6 (Kjölur, BSRB og SÍS);01.01.2005;145.931;Y
Mánaðarlaun;653-126-7 (Kjölur, BSRB og SÍS);01.01.2005;151.330;Y
Mánaðarlaun;653-127-1 (Kjölur, BSRB og SÍS);01.01.2005;123.514;Y
Mánaðarlaun;653-127-2 (Kjölur, BSRB og SÍS);01.01.2005;128.085;Y
Mánaðarlaun;653-127-3 (Kjölur, BSRB og SÍS);01.01.2005;132.824;Y
Mánaðarlaun;653-127-4 (Kjölur, BSRB og SÍS);01.01.2005;137.739;Y
Mánaðarlaun;653-127-5 (Kjölur, BSRB og SÍS);01.01.2005;142.835;Y
Mánaðarlaun;653-127-6 (Kjölur, BSRB og SÍS);01.01.2005;148.120;Y
Mánaðarlaun;653-127-7 (Kjölur, BSRB og SÍS);01.01.2005;153.600;Y
Mánaðarlaun;653-128-1 (Kjölur, BSRB og SÍS);01.01.2005;125.368;Y
Mánaðarlaun;653-128-2 (Kjölur, BSRB og SÍS);01.01.2005;130.006;Y
Mánaðarlaun;653-128-3 (Kjölur, BSRB og SÍS);01.01.2005;134.816;Y
Mánaðarlaun;653-128-4 (Kjölur, BSRB og SÍS);01.01.2005;139.804;Y
Mánaðarlaun;653-128-5 (Kjölur, BSRB og SÍS);01.01.2005;144.978;Y
Mánaðarlaun;653-128-6 (Kjölur, BSRB og SÍS);01.01.2005;150.342;Y
Mánaðarlaun;653-128-7 (Kjölur, BSRB og SÍS);01.01.2005;155.904;Y
Mánaðarlaun;653-130-1 (Kjölur, BSRB og SÍS);01.01.2005;129.157;Y
Mánaðarlaun;653-130-2 (Kjölur, BSRB og SÍS);01.01.2005;133.935;Y
Mánaðarlaun;653-130-3 (Kjölur, BSRB og SÍS);01.01.2005;138.892;Y
Mánaðarlaun;653-130-4 (Kjölur, BSRB og SÍS);01.01.2005;144.031;Y
Mánaðarlaun;653-130-5 (Kjölur, BSRB og SÍS);01.01.2005;149.359;Y
Mánaðarlaun;653-130-6 (Kjölur, BSRB og SÍS);01.01.2005;154.886;Y
Mánaðarlaun;653-130-7 (Kjölur, BSRB og SÍS);01.01.2005;160.617;Y
Mánaðarlaun;653-131-1 (Kjölur, BSRB og SÍS);01.01.2005;131.094;Y
Mánaðarlaun;653-131-2 (Kjölur, BSRB og SÍS);01.01.2005;135.945;Y
Mánaðarlaun;653-131-3 (Kjölur, BSRB og SÍS);01.01.2005;140.974;Y
Mánaðarlaun;653-131-4 (Kjölur, BSRB og SÍS);01.01.2005;146.190;Y
Mánaðarlaun;653-131-5 (Kjölur, BSRB og SÍS);01.01.2005;151.599;Y
Mánaðarlaun;653-131-6 (Kjölur, BSRB og SÍS);01.01.2005;157.209;Y
Mánaðarlaun;653-131-7 (Kjölur, BSRB og SÍS);01.01.2005;163.025;Y
Mánaðarlaun;653-132-1 (Kjölur, BSRB og SÍS);01.01.2005;133.060;Y
Mánaðarlaun;653-132-2 (Kjölur, BSRB og SÍS);01.01.2005;137.984;Y
Mánaðarlaun;653-132-3 (Kjölur, BSRB og SÍS);01.01.2005;143.090;Y
Mánaðarlaun;653-132-4 (Kjölur, BSRB og SÍS);01.01.2005;148.384;Y
Mánaðarlaun;653-132-5 (Kjölur, BSRB og SÍS);01.01.2005;153.874;Y
Mánaðarlaun;653-132-6 (Kjölur, BSRB og SÍS);01.01.2005;159.567;Y
Mánaðarlaun;653-132-7 (Kjölur, BSRB og SÍS);01.01.2005;165.471;Y
Mánaðarlaun;653-133-1 (Kjölur, BSRB og SÍS);01.01.2005;135.057;Y
Mánaðarlaun;653-133-2 (Kjölur, BSRB og SÍS);01.01.2005;140.054;Y
Mánaðarlaun;653-133-3 (Kjölur, BSRB og SÍS);01.01.2005;145.235;Y
Mánaðarlaun;653-133-4 (Kjölur, BSRB og SÍS);01.01.2005;150.609;Y
Mánaðarlaun;653-133-5 (Kjölur, BSRB og SÍS);01.01.2005;156.182;Y
Mánaðarlaun;653-133-6 (Kjölur, BSRB og SÍS);01.01.2005;161.961;Y
Mánaðarlaun;653-133-7 (Kjölur, BSRB og SÍS);01.01.2005;167.953;Y
Mánaðarlaun;653-134-1 (Kjölur, BSRB og SÍS);01.01.2005;137.082;Y
Mánaðarlaun;653-134-2 (Kjölur, BSRB og SÍS);01.01.2005;142.155;Y
Mánaðarlaun;653-134-3 (Kjölur, BSRB og SÍS);01.01.2005;147.414;Y
Mánaðarlaun;653-134-4 (Kjölur, BSRB og SÍS);01.01.2005;152.868;Y
Mánaðarlaun;653-134-5 (Kjölur, BSRB og SÍS);01.01.2005;158.525;Y
Mánaðarlaun;653-134-6 (Kjölur, BSRB og SÍS);01.01.2005;164.389;Y
Mánaðarlaun;653-134-7 (Kjölur, BSRB og SÍS);01.01.2005;170.472;Y
Mánaðarlaun;653-135-1 (Kjölur, BSRB og SÍS);01.01.2005;139.138;Y
Mánaðarlaun;653-135-2 (Kjölur, BSRB og SÍS);01.01.2005;144.286;Y
Mánaðarlaun;653-135-3 (Kjölur, BSRB og SÍS);01.01.2005;149.625;Y
Mánaðarlaun;653-135-4 (Kjölur, BSRB og SÍS);01.01.2005;155.161;Y
Mánaðarlaun;653-135-5 (Kjölur, BSRB og SÍS);01.01.2005;160.902;Y
Mánaðarlaun;653-135-6 (Kjölur, BSRB og SÍS);01.01.2005;166.856;Y
Mánaðarlaun;653-135-7 (Kjölur, BSRB og SÍS);01.01.2005;173.029;Y
Mánaðarlaun;653-136-1 (Kjölur, BSRB og SÍS);01.01.2005;141.225;Y
Mánaðarlaun;653-136-2 (Kjölur, BSRB og SÍS);01.01.2005;146.451;Y
Mánaðarlaun;653-136-3 (Kjölur, BSRB og SÍS);01.01.2005;151.869;Y
Mánaðarlaun;653-136-4 (Kjölur, BSRB og SÍS);01.01.2005;157.488;Y
Mánaðarlaun;653-136-5 (Kjölur, BSRB og SÍS);01.01.2005;163.316;Y
Mánaðarlaun;653-136-6 (Kjölur, BSRB og SÍS);01.01.2005;169.359;Y
Mánaðarlaun;653-136-7 (Kjölur, BSRB og SÍS);01.01.2005;175.624;Y
Mánaðarlaun;653-137-1 (Kjölur, BSRB og SÍS);01.01.2005;143.344;Y
Mánaðarlaun;653-137-2 (Kjölur, BSRB og SÍS);01.01.2005;148.648;Y
Mánaðarlaun;653-137-3 (Kjölur, BSRB og SÍS);01.01.2005;154.148;Y
Mánaðarlaun;653-137-4 (Kjölur, BSRB og SÍS);01.01.2005;159.851;Y
Mánaðarlaun;653-137-5 (Kjölur, BSRB og SÍS);01.01.2005;165.766;Y
Mánaðarlaun;653-137-6 (Kjölur, BSRB og SÍS);01.01.2005;171.899;Y
Mánaðarlaun;653-137-7 (Kjölur, BSRB og SÍS);01.01.2005;178.259;Y
Mánaðarlaun;653-138-1 (Kjölur, BSRB og SÍS);01.01.2005;145.494;Y
Mánaðarlaun;653-138-2 (Kjölur, BSRB og SÍS);01.01.2005;150.878;Y
Mánaðarlaun;653-138-3 (Kjölur, BSRB og SÍS);01.01.2005;156.460;Y
